match_id,team,action_type,hero,lane,is_winner
M039,liquid,pick,khaleed,roam,1
M039,dewa,pick,cici,exp,0
M039,dewa,pick,alpha,jungler,0
M039,dewa,pick,vexana,mid,0
M039,dewa,pick,moskov,gold,0
M039,dewa,pick,mathilda,roam,0
M040,onic,ban,mathilda,first,1
M040,onic,ban,harith,first,1
M040,onic,ban,moskov,first,1
M040,onic,ban,cici,second,1
M040,onic,ban,phoveus,second,1
M040,dewa,ban,zhuxin,first,0
M040,dewa,ban,yve,first,0
M040,dewa,ban,fanny,first,0
M040,dewa,ban,irithel,second,0
M040,dewa,ban,karrie,second,0
M040,onic,pick,hilda,exp,1
M040,onic,pick,suyou,jungler,1
M040,onic,pick,cecilion,mid,1
M040,onic,pick,bruno,gold,1
M040,onic,pick,jawhead,roam,1
M040,dewa,pick,lukas,exp,0
M040,dewa,pick,joy,jungler,0
M040,dewa,pick,luo yi,mid,0
M040,dewa,pick,granger,gold,0
M040,dewa,pick,gatotkaca,roam,0
M041,onic,ban,mathilda,first,0
M041,onic,ban,fanny,first,0
M041,onic,ban,joy,first,0
M041,onic,ban,gloo,second,0
M041,onic,ban,cici,second,0
M041,dewa,ban,yve,first,1
M041,dewa,ban,phoveus,first,1
M041,dewa,ban,suyou,first,1
M041,dewa,ban,hylos,second,1
M041,dewa,ban,chip,second,1
M041,onic,pick,hilda,exp,0
M041,onic,pick,ling,jungler,0
M041,onic,pick,zhuxin,mid,0
M041,onic,pick,granger,gold,0
M041,onic,pick,gatotkaca,roam,0
M041,dewa,pick,badang,exp,1
M041,dewa,pick,hayabusa,jungler,1
M041,dewa,pick,lunox,mid,1
M041,dewa,pick,harith,gold,1
M041,dewa,pick,chou,roam,1
M042,onic,ban,mathilda,first,1
M042,onic,ban,harith,first,1
M042,onic,ban,moskov,first,1
M042,onic,ban,chou,second,1
M042,onic,ban,tigreal,second,1
M042,dewa,ban,zhuxin,first,0
M042,dewa,ban,yve,first,0
M042,dewa,ban,fanny,first,0
M042,dewa,ban,irithel,second,0
M042,dewa,ban,phoveus,second,0
M042,onic,pick,gloo,exp,1
M042,onic,pick,suyou,jungler,1
M042,onic,pick,cecilion,mid,1
M042,onic,pick,bruno,gold,1
M042,onic,pick,jawhead,roam,1
M042,dewa,pick,badang,exp,0
M042,dewa,pick,joy,jungler,0
M042,dewa,pick,luo yi,mid,0
M042,dewa,pick,granger,gold,0
M042,dewa,pick,guinevere,roam,0
M043,navi,ban,fanny,first,0
M043,navi,ban,granger,first,0
M043,navi,ban,suyou,first,0
M043,navi,ban,gloo,second,0
M043,navi,ban,hilda,second,0
M043,evos,ban,zhuxin,first,1
M043,evos,ban,harith,first,1
M043,evos,ban,mathilda,first,1
M043,evos,ban,gatotkaca,second,1
M043,evos,ban,hylos,second,1
M043,navi,pick,phoveus,exp,0
M043,navi,pick,joy,jungler,0
M043,navi,pick,yve,mid,0
M043,navi,pick,bruno,gold,0
M043,navi,pick,badang,roam,0
M043,evos,pick,belerick,exp,1
M043,evos,pick,lukas,jungler,1
M043,evos,pick,valentina,mid,1
M043,evos,pick,moskov,gold,1
M043,evos,pick,chip,roam,1
M044,navi,ban,fanny,first,0
M044,navi,ban,granger,first,0
M044,navi,ban,mathilda,first,0
M044,navi,ban,yve,second,0
M044,navi,ban,chip,second,0
M044,evos,ban,luo yi,first,1
M044,evos,ban,suyou,first,1
M044,evos,ban,phoveus,first,1
M044,evos,ban,edith,second,1
M044,evos,ban,badang,second,1
M044,navi,pick,hilda,exp,0
M044,navi,pick,nolan,jungler,0
M044,navi,pick,zhuxin,mid,0
M044,navi,pick,moskov,gold,0
M044,navi,pick,gatotkaca,roam,0
M044,evos,pick,cici,exp,1
M044,evos,pick,joy,jungler,1
M044,evos,pick,aurora,mid,1
M044,evos,pick,harith,gold,1
M044,evos,pick,chou,roam,1
M046,liquid,ban,phoveus,first,1
M046,liquid,ban,jawhead,first,1
M046,liquid,ban,harith,first,1
M046,liquid,ban,gatotkaca,second,1
M046,liquid,ban,valentina,second,1
M046,geek,ban,fanny,first,0
M046,geek,ban,zhuxin,first,0
M046,geek,ban,luo yi,first,0
M046,geek,ban,badang,second,0
M046,geek,ban,gloo,second,0
M046,liquid,pick,edith,exp,1
M046,liquid,pick,suyou,jungler,1
M046,liquid,pick,pharsa,mid,1
M046,liquid,pick,granger,gold,1
M046,liquid,pick,chip,roam,1
M046,geek,pick,hilda,exp,0
M046,geek,pick,joy,jungler,0
M046,geek,pick,faramis,mid,0
M046,geek,pick,moskov,gold,0
M046,geek,pick,khaleed,roam,0
M047,liquid,ban,zhuxin,first,0
M047,liquid,ban,chip,first,0
M047,liquid,ban,fanny,first,0
M047,liquid,ban,cici,second,0
M047,liquid,ban,gatotkaca,second,0
M047,geek,ban,luo yi,first,1
M047,geek,ban,mathilda,first,1
M047,geek,ban,badang,first,1
M047,geek,ban,hilda,second,1
M047,geek,ban,valentina,second,1
M047,liquid,pick,gloo,exp,0
M047,liquid,pick,suyou,jungler,0
M047,liquid,pick,selena,mid,0
M047,liquid,pick,moskov,gold,0
M047,liquid,pick,jawhead,roam,0
M047,geek,pick,khaleed,exp,1
M047,geek,pick,hanzo,jungler,1
M047,geek,pick,pharsa,mid,1
M047,geek,pick,harith,gold,1
M047,geek,pick,chou,roam,1
M048,liquid,ban,jawhead,first,0
M048,liquid,ban,phoveus,first,0
M048,liquid,ban,harith,first,0
M048,liquid,ban,tigreal,second,0
M048,liquid,ban,gatotkaca,second,0
M048,geek,ban,fanny,first,1
M048,geek,ban,zhuxin,first,1
M048,geek,ban,chip,first,1
M048,geek,ban,mathilda,second,1
M048,geek,ban,pharsa,second,1
M048,liquid,pick,hilda,exp,0
M048,liquid,pick,joy,jungler,0
M048,liquid,pick,valentina,mid,0
M048,liquid,pick,granger,gold,0
M048,liquid,pick,hylos,roam,0
M048,geek,pick,gloo,exp,1
M048,geek,pick,suyou,jungler,1
M048,geek,pick,luo yi,mid,1
M048,geek,pick,moskov,gold,1
M048,geek,pick,chou,roam,1
M049,onic,ban,granger,first,1
M049,onic,ban,harith,first,1
M049,onic,ban,moskov,first,1
M049,onic,ban,beatrix,second,1
M049,onic,ban,luo yi,second,1
M049,btr,ban,zhuxin,first,0
M049,btr,ban,yve,first,0
M049,btr,ban,fanny,first,0
M049,btr,ban,gloo,second,0
M049,btr,ban,lukas,second,0
M049,onic,pick,phoveus,exp,1
M049,onic,pick,suyou,jungler,1
M049,onic,pick,cecilion,mid,1
M049,onic,pick,karrie,gold,1
M049,onic,pick,jawhead,roam,1
M049,btr,pick,hilda,exp,0
M049,btr,pick,joy,jungler,0
M049,btr,pick,vexana,mid,0
M049,btr,pick,irithel,gold,0
M049,btr,pick,mathilda,roam,0
M050,onic,ban,granger,first,1
M050,onic,ban,harith,first,1
M050,onic,ban,suyou,first,1
M050,onic,ban,beatrix,second,1
M050,onic,ban,gloo,second,1
M050,btr,ban,jawhead,first,0
M050,btr,ban,phoveus,first,0
M050,btr,ban,fanny,first,0
M050,btr,ban,valentina,second,0
M050,btr,ban,yve,second,0
M050,onic,pick,hilda,exp,1
M050,onic,pick,hayabusa,jungler,1
M050,onic,pick,cecilion,mid,1
M050,onic,pick,moskov,gold,1
M050,onic,pick,khaleed,roam,1
M050,btr,pick,hylos,exp,0
M050,btr,pick,joy,jungler,0
M050,btr,pick,zhuxin,mid,0
M050,btr,pick,wanwan,gold,0
M050,btr,pick,chip,roam,0
M051,rrq,ban,cici,first,0
M051,rrq,ban,harith,first,0
M051,rrq,ban,suyou,first,0
M051,rrq,ban,luo yi,second,0
M051,rrq,ban,phoveus,second,0
M051,ae,ban,zhuxin,first,1
M051,ae,ban,chip,first,1
M051,ae,ban,fanny,first,1
M051,ae,ban,badang,second,1
M051,ae,ban,khaleed,second,1
M051,rrq,pick,hilda,exp,0
M051,rrq,pick,joy,jungler,0
M051,rrq,pick,aurora,mid,0
M051,rrq,pick,irithel,gold,0
M051,rrq,pick,khufra,roam,0
M051,ae,pick,lukas,exp,1
M051,ae,pick,hanzo,jungler,1
M051,ae,pick,valentina,mid,1
M051,ae,pick,granger,gold,1
M051,ae,pick,hylos,roam,1
M052,rrq,ban,cici,first,1
M052,rrq,ban,hanzo,first,1
M052,rrq,ban,harith,first,1
M052,rrq,ban,faramis,second,1
M052,rrq,ban,gatotkaca,second,1
M052,ae,ban,fanny,first,0
M052,ae,ban,chip,first,0
M052,ae,ban,zhuxin,first,0
M052,ae,ban,phoveus,second,0
M052,ae,ban,lukas,second,0
M052,rrq,pick,hylos,exp,1
M052,rrq,pick,suyou,jungler,1
M052,rrq,pick,pharsa,mid,1
M052,rrq,pick,irithel,gold,1
M052,rrq,pick,jawhead,roam,1
M052,ae,pick,hilda,exp,0
M052,ae,pick,joy,jungler,0
M052,ae,pick,valentina,mid,0
M052,ae,pick,granger,gold,0
M052,ae,pick,badang,roam,0
M053,rrq,ban,hanzo,first,1
M053,rrq,ban,cici,first,1
M053,rrq,ban,harith,first,1
M053,rrq,ban,irithel,second,1
M053,rrq,ban,moskov,second,1
M053,ae,ban,fanny,first,0
M053,ae,ban,suyou,first,0
M053,ae,ban,joy,first,0
M053,ae,ban,lukas,second,0
M053,ae,ban,hylos,second,0
M053,rrq,pick,phoveus,exp,1
M053,rrq,pick,hayabusa,jungler,1
M053,rrq,pick,valentina,mid,1
M053,rrq,pick,granger,gold,1
M053,rrq,pick,chip,roam,1
M053,ae,pick,hilda,exp,0
M053,ae,pick,ling,jungler,0
M053,ae,pick,zhuxin,mid,0
M053,ae,pick,bruno,gold,0
M053,ae,pick,khaleed,roam,0
M054,btr,ban,mathilda,first,1
M054,btr,ban,yve,first,1
M054,btr,ban,zhuxin,first,1
M054,btr,ban,moskov,second,1
M054,btr,ban,phoveus,second,1
M054,navi,ban,harith,first,0
M054,navi,ban,fanny,first,0
M054,navi,ban,granger,first,0
M054,navi,ban,valentina,second,0
M054,navi,ban,badang,second,0
M054,btr,pick,gloo,exp,1
M054,btr,pick,suyou,jungler,1
M054,btr,pick,selena,mid,1
M054,btr,pick,beatrix,gold,1
M054,btr,pick,chou,roam,1
M054,navi,pick,cici,exp,0
M054,navi,pick,lukas,jungler,0
M054,navi,pick,luo yi,mid,0
M054,navi,pick,bruno,gold,0
M054,navi,pick,jawhead,roam,0
M055,btr,ban,mathilda,first,0
M055,btr,ban,harith,first,0
M055,btr,ban,zhuxin,first,0
M055,btr,ban,chou,second,0
M055,btr,ban,tigreal,second,0
M055,navi,ban,fanny,first,1
M055,navi,ban,granger,first,1
M055,navi,ban,joy,first,1
M055,navi,ban,hilda,second,1
M055,navi,ban,beatrix,second,1
M055,btr,pick,lukas,exp,0
M055,btr,pick,nolan,jungler,0
M055,btr,pick,yve,mid,0
M055,btr,pick,moskov,gold,0
M055,btr,pick,jawhead,roam,0
M055,navi,pick,badang,exp,1
M055,navi,pick,suyou,jungler,1
M055,navi,pick,cecilion,mid,1
M055,navi,pick,irithel,gold,1
M055,navi,pick,khaleed,roam,1
M056,btr,ban,mathilda,first,1
M056,btr,ban,yve,first,1
M056,btr,ban,phoveus,first,1
M056,btr,ban,tigreal,second,1
M056,btr,ban,moskov,second,1
M056,navi,ban,harith,first,0
M056,navi,ban,granger,first,0
M056,navi,ban,jawhead,first,0
M056,navi,ban,zhuxin,second,0
M056,navi,ban,hilda,second,0
M056,btr,pick,terizla,exp,1
M056,btr,pick,joy,jungler,1
M056,btr,pick,valentina,mid,1
M056,btr,pick,beatrix,gold,1
M056,btr,pick,chou,roam,1
M056,navi,pick,badang,exp,0
M056,navi,pick,suyou,jungler,0
M056,navi,pick,cecilion,mid,0
M056,navi,pick,bruno,gold,0
M056,navi,pick,khaleed,roam,0
M057,geek,ban,mathilda,first,0
M057,geek,ban,jawhead,first,0
M057,geek,ban,joy,first,0
M057,geek,ban,franco,second,0
M057,geek,ban,tigreal,second,0
M057,rrq,ban,fanny,first,1
M057,rrq,ban,zhuxin,first,1
M057,rrq,ban,harith,first,1
M057,rrq,ban,cici,second,1
M057,rrq,ban,chou,second,1
M057,geek,pick,gloo,exp,0
M057,geek,pick,hanzo,jungler,0
M057,geek,pick,luo yi,mid,0
M057,geek,pick,moskov,gold,0
M057,geek,pick,khaleed,roam,0
M057,rrq,pick,badang,exp,1
M057,rrq,pick,suyou,jungler,1
M057,rrq,pick,valentina,mid,1
M057,rrq,pick,granger,gold,1
M057,rrq,pick,gatotkaca,roam,1
M058,geek,ban,mathilda,first,1
M058,geek,ban,jawhead,first,1
M058,geek,ban,luo yi,first,1
M058,geek,ban,tigreal,second,1
M058,geek,ban,badang,second,1
M058,rrq,ban,fanny,first,0
M058,rrq,ban,zhuxin,first,0
M058,rrq,ban,hanzo,first,0
M058,rrq,ban,hilda,second,0
M058,rrq,ban,cecilion,second,0
M058,geek,pick,gloo,exp,1
M058,geek,pick,joy,jungler,1
M058,geek,pick,pharsa,mid,1
M058,geek,pick,harith,gold,1
M058,geek,pick,chou,roam,1
M058,rrq,pick,cici,exp,0
M058,rrq,pick,suyou,jungler,0
M058,rrq,pick,faramis,mid,0
M058,rrq,pick,granger,gold,0
M058,rrq,pick,gatotkaca,roam,0
M059,geek,ban,mathilda,first,0
M059,geek,ban,jawhead,first,0
M059,geek,ban,luo yi,first,0
M059,geek,ban,suyou,second,0
M059,geek,ban,hayabusa,second,0
M059,rrq,ban,fanny,first,1
M059,rrq,ban,zhuxin,first,1
M059,rrq,ban,harith,first,1
M059,rrq,ban,faramis,second,1
M059,rrq,ban,gloo,second,1
M059,geek,pick,hilda,exp,0
M059,geek,pick,joy,jungler,0
M059,geek,pick,cecilion,mid,0
M059,geek,pick,moskov,gold,0
M059,geek,pick,chou,roam,0
M059,rrq,pick,phoveus,exp,1
M059,rrq,pick,lukas,jungler,1
M059,rrq,pick,valentina,mid,1
M059,rrq,pick,granger,gold,1
M059,rrq,pick,tigreal,roam,1
M060,ae,ban,badang,first,0
M060,ae,ban,luo yi,first,0
M060,ae,ban,chou,first,0
M060,ae,ban,granger,second,0
M060,ae,ban,moskov,second,0
M060,dewa,ban,zhuxin,first,1
M060,dewa,ban,cici,first,1
M060,dewa,ban,fanny,first,1
M060,dewa,ban,gloo,second,1
M060,dewa,ban,tigreal,second,1
M060,ae,pick,gatotkaca,exp,0
M060,ae,pick,joy,jungler,0
M060,ae,pick,pharsa,mid,0
M060,ae,pick,harith,gold,0
M060,ae,pick,khaleed,roam,0
M060,dewa,pick,phoveus,exp,1
M060,dewa,pick,suyou,jungler,1
M060,dewa,pick,lunox,mid,1
M060,dewa,pick,beatrix,gold,1
M060,dewa,pick,jawhead,roam,1
M061,ae,ban,zhuxin,first,1
M061,ae,ban,suyou,first,1
M061,ae,ban,fanny,first,1
M061,ae,ban,lukas,second,1
M061,ae,ban,hayabusa,second,1
M061,dewa,ban,yve,first,0
M061,dewa,ban,cici,first,0
M061,dewa,ban,moskov,first,0
M061,dewa,ban,khaleed,second,0
M061,dewa,ban,gloo,second,0
M061,ae,pick,hylos,exp,1
M061,ae,pick,joy,jungler,1
M061,ae,pick,luo yi,mid,1
M061,ae,pick,granger,gold,1
M061,ae,pick,franco,roam,1
M061,dewa,pick,phoveus,exp,0
M061,dewa,pick,alpha,jungler,0
M061,dewa,pick,hilda,mid,0
M061,dewa,pick,harith,gold,0
M061,dewa,pick,mathilda,roam,0
M062,ae,ban,fanny,first,1
M062,ae,ban,lukas,first,1
M062,ae,ban,phoveus,first,1
M062,ae,ban,luo yi,second,1
M062,ae,ban,yve,second,1
M062,dewa,ban,zhuxin,first,0
M062,dewa,ban,cici,first,0
M062,dewa,ban,hanzo,first,0
M062,dewa,ban,tigreal,second,0
M062,dewa,ban,gloo,second,0
M062,ae,pick,chou,exp,1
M062,ae,pick,suyou,jungler,1
M062,ae,pick,vale,mid,1
M062,ae,pick,granger,gold,1
M062,ae,pick,gatotkaca,roam,1
M062,dewa,pick,badang,exp,0
M062,dewa,pick,hayabusa,jungler,0
M062,dewa,pick,cecilion,mid,0
M062,dewa,pick,harith,gold,0
M062,dewa,pick,jawhead,roam,0
M063,navi,ban,fanny,first,1
M063,navi,ban,harith,first,1
M063,navi,ban,luo yi,first,1
M063,navi,ban,faramis,second,1
M063,navi,ban,valentina,second,1
M063,onic,ban,karrie,first,0
M063,onic,ban,pharsa,first,0
M063,onic,ban,granger,first,0
M063,onic,ban,mathilda,second,0
M063,onic,ban,zhuxin,second,0
M063,navi,pick,hilda,exp,1
M063,navi,pick,hayabusa,jungler,1
M063,navi,pick,cecilion,mid,1
M063,navi,pick,bruno,gold,1
M063,navi,pick,kalea,roam,1
M063,onic,pick,cici,exp,0
M063,onic,pick,joy,jungler,0
M063,onic,pick,selena,mid,0
M063,onic,pick,moskov,gold,0
M063,onic,pick,chou,roam,0
M064,navi,ban,gloo,first,0
M064,navi,ban,hylos,first,0
M064,navi,ban,luo yi,first,0
M064,navi,ban,harith,second,0
M064,navi,ban,fanny,second,0
M064,onic,ban,hilda,first,1
M064,onic,ban,granger,first,1
M064,onic,ban,mathilda,first,1
M064,onic,ban,yve,second,1
M064,onic,ban,aurora,second,1
M064,navi,pick,phoveus,exp,0
M064,navi,pick,joy,jungler,0
M064,navi,pick,valentina,mid,0
M064,navi,pick,karrie,gold,0
M064,navi,pick,kalea,roam,0
M064,onic,pick,badang,exp,1
M064,onic,pick,suyou,jungler,1
M064,onic,pick,zhuxin,mid,1
M064,onic,pick,moskov,gold,1
M064,onic,pick,gatotkaca,roam,1
M065,navi,ban,harith,first,0
M065,navi,ban,luo yi,first,0
M065,navi,ban,phoveus,first,0
M065,navi,ban,jawhead,second,0
M065,navi,ban,faramis,second,0
M065,onic,ban,hilda,first,1
M065,onic,ban,fanny,first,1
M065,onic,ban,joy,first,1
M065,onic,ban,hylos,second,1
M065,onic,ban,gatotkaca,second,1
M065,navi,pick,kalea,exp,0
M065,navi,pick,hayabusa,jungler,0
M065,navi,pick,zhuxin,mid,0
M065,navi,pick,irithel,gold,0
M065,navi,pick,chou,roam,0
M065,onic,pick,gloo,exp,1
M065,onic,pick,suyou,jungler,1
M065,onic,pick,cecilion,mid,1
M065,onic,pick,granger,gold,1
M065,onic,pick,badang,roam,1
M066,evos,ban,luo yi,first,0
M066,evos,ban,granger,first,0
M066,evos,ban,lukas,first,0
M066,evos,ban,bruno,second,0
M066,evos,ban,moskov,second,0
M066,dewa,ban,chou,first,1
M066,dewa,ban,jawhead,first,1
M066,dewa,ban,zhuxin,first,1
M066,dewa,ban,chip,second,1
M066,dewa,ban,kalea,second,1
M066,evos,pick,cici,exp,0
M066,evos,pick,fanny,jungler,0
M066,evos,pick,cecilion,mid,0
M066,evos,pick,karrie,gold,0
M066,evos,pick,badang,roam,0
M066,dewa,pick,phoveus,exp,1
M066,dewa,pick,suyou,jungler,1
M066,dewa,pick,vexana,mid,1
M066,dewa,pick,harith,gold,1
M066,dewa,pick,mathilda,roam,1
M067,evos,ban,kalea,first,1
M067,evos,ban,harith,first,1
M067,evos,ban,fanny,first,1
M067,evos,ban,jawhead,second,1
M067,evos,ban,tigreal,second,1
M067,dewa,ban,luo yi,first,0
M067,dewa,ban,lukas,first,0
M067,dewa,ban,moskov,first,0
M067,dewa,ban,cecilion,second,0
M067,dewa,ban,zhuxin,second,0
M067,evos,pick,hilda,exp,1
M067,evos,pick,joy,jungler,1
M067,evos,pick,yve,mid,1
M067,evos,pick,irithel,gold,1
M067,evos,pick,chip,roam,1
M067,dewa,pick,badang,exp,0
M067,dewa,pick,suyou,jungler,0
M067,dewa,pick,selena,mid,0
M067,dewa,pick,granger,gold,0
M067,dewa,pick,chou,roam,0
M068,evos,ban,chou,first,0
M068,evos,ban,guinevere,first,0
M068,evos,ban,fanny,first,0
M068,evos,ban,harith,second,0
M068,evos,ban,kalea,second,0
M068,dewa,ban,luo yi,first,1
M068,dewa,ban,lukas,first,1
M068,dewa,ban,chip,first,1
M068,dewa,ban,cecilion,second,1
M068,dewa,ban,yve,second,1
M068,evos,pick,gloo,exp,0
M068,evos,pick,suyou,jungler,0
M068,evos,pick,aurora,mid,0
M068,evos,pick,moskov,gold,0
M068,evos,pick,jawhead,roam,0
M068,dewa,pick,phoveus,exp,1
M068,dewa,pick,joy,jungler,1
M068,dewa,pick,zhuxin,mid,1
M068,dewa,pick,granger,gold,1
M068,dewa,pick,badang,roam,1
M069,liquid,ban,luo yi,first,1
M069,liquid,ban,harith,first,1
M069,liquid,ban,chip,first,1
M069,liquid,ban,mathilda,second,1
M069,liquid,ban,tigreal,second,1
M069,btr,ban,fanny,first,0
M069,btr,ban,suyou,first,0
M069,btr,ban,hilda,first,0
M069,btr,ban,phoveus,second,0
M069,btr,ban,chou,second,0
M069,liquid,pick,gloo,exp,1
M069,liquid,pick,joy,jungler,1
M069,liquid,pick,cecilion,mid,1
M069,liquid,pick,granger,gold,1
M069,liquid,pick,kalea,roam,1
M069,btr,pick,badang,exp,0
M069,btr,pick,lukas,jungler,0
M069,btr,pick,zhuxin,mid,0
M069,btr,pick,claude,gold,0
M069,btr,pick,hylos,roam,0
M070,liquid,ban,luo yi,first,0
M070,liquid,ban,harith,first,0
M070,liquid,ban,phoveus,first,0
M070,liquid,ban,joy,second,0
M070,liquid,ban,hayabusa,second,0
M070,btr,ban,fanny,first,1
M070,btr,ban,suyou,first,1
M070,btr,ban,zhuxin,first,1
M070,btr,ban,irithel,second,1
M070,btr,ban,moskov,second,1
M070,liquid,pick,kalea,exp,0
M070,liquid,pick,lukas,jungler,0
M070,liquid,pick,faramis,mid,0
M070,liquid,pick,bruno,gold,0
M070,liquid,pick,mathilda,roam,0
M070,btr,pick,masha,exp,1
M070,btr,pick,fredrinn,jungler,1
M070,btr,pick,valentina,mid,1
M070,btr,pick,granger,gold,1
M070,btr,pick,chip,roam,1
M071,liquid,ban,luo yi,first,0
M071,liquid,ban,harith,first,0
M071,liquid,ban,chip,first,0
M071,liquid,ban,tigreal,second,0
M071,liquid,ban,mathilda,second,0
M071,btr,ban,fanny,first,1
M071,btr,ban,suyou,first,1
M071,btr,ban,granger,first,1
M071,btr,ban,cecilion,second,1
M071,btr,ban,yve,second,1
M071,liquid,pick,hilda,exp,0
M071,liquid,pick,joy,jungler,0
M071,liquid,pick,aurora,mid,0
M071,liquid,pick,karrie,gold,0
M071,liquid,pick,kalea,roam,0
M071,btr,pick,gloo,exp,1
M071,btr,pick,lancelot,jungler,1
M071,btr,pick,zhuxin,mid,1
M071,btr,pick,moskov,gold,1
M071,btr,pick,chou,roam,1
M072,rrq,ban,lukas,first,1
M072,rrq,ban,granger,first,1
M072,rrq,ban,luo yi,first,1
M072,rrq,ban,faramis,second,1
M072,rrq,ban,valentina,second,1
M072,evos,ban,harith,first,0
M072,evos,ban,fanny,first,0
M072,evos,ban,kalea,first,0
M072,evos,ban,badang,second,0
M072,evos,ban,gloo,second,0
M072,rrq,pick,hylos,exp,1
M072,rrq,pick,hayabusa,jungler,1
M072,rrq,pick,zhuxin,mid,1
M072,rrq,pick,moskov,gold,1
M072,rrq,pick,chip,roam,1
M072,evos,pick,phoveus,exp,0
M072,evos,pick,joy,jungler,0
M072,evos,pick,yve,mid,0
M072,evos,pick,irithel,gold,0
M072,evos,pick,tigreal,roam,0
M073,rrq,ban,granger,first,0
M073,rrq,ban,chip,first,0
M073,rrq,ban,luo yi,first,0
M073,rrq,ban,faramis,second,0
M073,rrq,ban,badang,second,0
M073,evos,ban,phoveus,first,1
M073,evos,ban,zhuxin,first,1
M073,evos,ban,moskov,first,1
M073,evos,ban,beatrix,second,1
M073,evos,ban,franco,second,1
M073,rrq,pick,hylos,exp,0
M073,rrq,pick,fanny,jungler,0
M073,rrq,pick,valentina,mid,0
M073,rrq,pick,bruno,gold,0
M073,rrq,pick,kalea,roam,0
M073,evos,pick,gatotkaca,exp,1
M073,evos,pick,suyou,jungler,1
M073,evos,pick,vexana,mid,1
M073,evos,pick,harith,gold,1
M073,evos,pick,chou,roam,1
M074,rrq,ban,lukas,first,1
M074,rrq,ban,granger,first,1
M074,rrq,ban,luo yi,first,1
M074,rrq,ban,hilda,second,1
M074,rrq,ban,hylos,second,1
M074,evos,ban,harith,first,0
M074,evos,ban,zhuxin,first,0
M074,evos,ban,chip,first,0
M074,evos,ban,karrie,second,0
M074,evos,ban,phoveus,second,0
M074,rrq,pick,arlott,exp,1
M074,rrq,pick,suyou,jungler,1
M074,rrq,pick,cecilion,mid,1
M074,rrq,pick,claude,gold,1
M074,rrq,pick,gatotkaca,roam,1
M074,evos,pick,edith,exp,0
M074,evos,pick,joy,jungler,0
M074,evos,pick,yve,mid,0
M074,evos,pick,moskov,gold,0
M074,evos,pick,kalea,roam,0
M075,geek,ban,joy,first,0
M075,geek,ban,hanzo,first,0
M075,geek,ban,phoveus,first,0
M075,geek,ban,zhuxin,second,0
M075,geek,ban,luo yi,second,0
M075,ae,ban,fanny,first,1
M075,ae,ban,kalea,first,1
M075,ae,ban,chip,first,1
M075,ae,ban,badang,second,1
M075,ae,ban,khaleed,second,1
M075,geek,pick,hilda,exp,0
M075,geek,pick,suyou,jungler,0
M075,geek,pick,pharsa,mid,0
M075,geek,pick,harith,gold,0
M075,geek,pick,gatotkaca,roam,0
M075,ae,pick,cici,exp,1
M075,ae,pick,hayabusa,jungler,1
M075,ae,pick,selena,mid,1
M075,ae,pick,moskov,gold,1
M075,ae,pick,chou,roam,1
M076,geek,ban,joy,first,1
M076,geek,ban,hanzo,first,1
M076,geek,ban,phoveus,first,1
M076,geek,ban,selena,second,1
M076,geek,ban,luo yi,second,1
M076,ae,ban,fanny,first,0
M076,ae,ban,kalea,first,0
M076,ae,ban,chip,first,0
M076,ae,ban,hilda,second,0
M076,ae,ban,badang,second,0
M076,geek,pick,gloo,exp,1
M076,geek,pick,suyou,jungler,1
M076,geek,pick,zhuxin,mid,1
M076,geek,pick,harith,gold,1
M076,geek,pick,chou,roam,1
M076,ae,pick,cici,exp,0
M076,ae,pick,hayabusa,jungler,0
M076,ae,pick,faramis,mid,0
M076,ae,pick,moskov,gold,0
M076,ae,pick,gatotkaca,roam,0
M077,geek,ban,joy,first,1
M077,geek,ban,kalea,first,1
M077,geek,ban,harith,first,1
M077,geek,ban,selena,second,1
M077,geek,ban,tigreal,second,1
M077,ae,ban,fanny,first,0
M077,ae,ban,chip,first,0
M077,ae,ban,phoveus,first,0
M077,ae,ban,gloo,second,0
M077,ae,ban,chou,second,0
M077,geek,pick,gatotkaca,exp,1
M077,geek,pick,suyou,jungler,1
M077,geek,pick,zhuxin,mid,1
M077,geek,pick,granger,gold,1
M077,geek,pick,badang,roam,1
M077,ae,pick,cici,exp,0
M077,ae,pick,hayabusa,jungler,0
M077,ae,pick,valentina,mid,0
M077,ae,pick,moskov,gold,0
M077,ae,pick,khaleed,roam,0
M078,onic,ban,hilda,first,0
M078,onic,ban,granger,first,0
M078,onic,ban,moskov,first,0
M078,onic,ban,gatotkaca,second,0
M078,onic,ban,phoveus,second,0
M078,liquid,ban,luo yi,first,1
M078,liquid,ban,harith,first,1
M078,liquid,ban,chip,first,1
M078,liquid,ban,hylos,second,1
M078,liquid,ban,gloo,second,1
M078,onic,pick,arlott,exp,0
M078,onic,pick,fanny,jungler,0
M078,onic,pick,cecilion,mid,0
M078,onic,pick,beatrix,gold,0
M078,onic,pick,chou,roam,0
M078,liquid,pick,badang,exp,1
M078,liquid,pick,joy,jungler,1
M078,liquid,pick,zhuxin,mid,1
M078,liquid,pick,karrie,gold,1
M078,liquid,pick,kalea,roam,1
M079,onic,ban,hilda,first,1
M079,onic,ban,joy,first,1
M079,onic,ban,zhuxin,first,1
M079,onic,ban,phoveus,second,1
M079,onic,ban,pharsa,second,1
M079,liquid,ban,luo yi,first,0
M079,liquid,ban,harith,first,0
